40-54,none,none,1,m,27,1986,driver,0,0
40-54,none,none,1,m,17,1986,pass,0,0
40-54,airbag,belted,0,f,38,1995,driver,0,0
40-54,airbag,none,1,m,24,2000,driver,0,1
40-54,none,belted,0,f,54,1989,driver,0,1
40-54,airbag,belted,0,f,18,2000,driver,0,1
40-54,airbag,belted,1,m,32,1996,driver,0,0
40-54,airbag,belted,1,m,36,1997,driver,0,0
40-54,airbag,belted,0,m,22,1998,driver,0,0
40-54,none,belted,0,f,19,1990,driver,0,0
25-39,airbag,none,1,m,48,1997,driver,1,3
40-54,airbag,belted,1,f,18,2001,driver,1,1
40-54,none,belted,1,m,78,1993,driver,0,0
40-54,none,belted,1,f,81,1993,pass,0,0
40-54,airbag,belted,1,m,81,1998,driver,1,0
40-54,airbag,belted,1,f,16,1993,driver,1,1
40-54,airbag,none,1,f,51,2001,driver,1,1
40-54,airbag,none,1,f,21,1998,driver,1,1
40-54,airbag,belted,1,f,22,1998,pass,1,1
40-54,airbag,belted,0,m,16,1995,driver,1,1
40-54,none,belted,0,f,48,1995,pass,0,1
40-54,airbag,belted,1,f,69,1994,driver,0,1
40-54,airbag,belted,0,f,54,1995,driver,0,0
25-39,airbag,none,1,f,26,2000,driver,0,3
40-54,none,belted,1,f,38,1991,driver,0,0
40-54,airbag,belted,0,f,33,1998,driver,0,0
40-54,airbag,belted,0,f,81,1996,driver,0,0
40-54,none,none,1,f,66,1986,driver,0,1
40-54,none,none,1,f,51,1986,pass,0,1
40-54,airbag,belted,0,m,57,2000,driver,0,0
40-54,airbag,none,0,f,47,2000,pass,0,0
25-39,airbag,none,1,m,59,1999,driver,1,0
40-54,airbag,none,1,m,17,1997,driver,1,2
40-54,airbag,none,1,m,18,1997,pass,1,1
55+,airbag,none,0,m,37,1995,driver,1,4
25-39,airbag,belted,1,m,85,1997,driver,1,1
40-54,airbag,belted,0,m,21,1993,driver,0,0
40-54,airbag,belted,0,f,21,1993,pass,0,0
40-54,airbag,belted,0,f,44,1998,driver,0,0
40-54,airbag,belted,0,m,31,1998,pass,0,0
55+,airbag,none,1,m,45,1991,driver,1,3
55+,none,none,1,m,40,1991,pass,0,3
40-54,none,none,0,m,16,1986,driver,0,3
40-54,none,none,0,m,16,1986,pass,0,1
40-54,airbag,belted,1,m,82,1995,driver,1,3
40-54,airbag,belted,1,f,78,1995,pass,1,1
40-54,none,none,0,m,45,1991,driver,0,1
40-54,none,none,0,m,17,1991,pass,0,1
25-39,none,none,0,m,51,1990,driver,0,0
40-54,airbag,belted,1,m,20,1996,driver,1,2
40-54,none,belted,0,m,46,1990,driver,0,1
40-54,none,belted,0,f,44,1990,pass,0,0
40-54,none,none,1,m,51,1987,driver,0,2
25-39,airbag,belted,1,f,52,1999,driver,1,0
40-54,airbag,belted,1,m,34,1996,driver,1,1
25-39,airbag,none,1,m,26,2000,driver,1,0
25-39,airbag,none,1,f,23,2000,pass,1,3
40-54,none,belted,0,f,82,1987,driver,0,0
25-39,airbag,none,1,m,61,1996,driver,0,3
40-54,airbag,belted,1,f,72,1997,driver,1,2
40-54,airbag,belted,0,f,72,1999,driver,1,1
25-39,airbag,belted,1,m,55,1998,driver,1,3
40-54,airbag,none,1,m,17,1991,driver,1,2
40-54,none,belted,1,m,16,1991,pass,0,0
25-39,airbag,none,1,f,25,2001,driver,1,3
40-54,airbag,belted,1,m,84,1997,driver,1,2
40-54,none,belted,0,f,43,1987,driver,0,3
25-39,airbag,none,1,m,61,1998,driver,1,0
40-54,airbag,belted,0,m,34,1998,driver,0,0
40-54,none,belted,1,f,19,1986,driver,0,2
40-54,none,none,1,f,54,1986,pass,0,1
40-54,airbag,belted,1,f,19,1999,driver,1,1
40-54,airbag,belted,1,f,19,1999,pass,1,2
40-54,airbag,none,0,m,36,1992,driver,0,1
25-39,none,none,1,m,21,1986,driver,0,0
40-54,airbag,belted,1,f,24,1997,driver,0,1
40-54,airbag,none,1,f,44,1997,pass,0,1
40-54,none,belted,1,m,17,1990,driver,0,0
40-54,airbag,belted,0,m,33,1998,driver,0,0
40-54,airbag,belted,1,m,50,1996,driver,1,0
25-39,none,none,1,m,25,1991,driver,0,3
25-39,none,none,1,m,20,1991,pass,0,2
55+,airbag,belted,1,f,28,1998,driver,1,3
25-39,airbag,none,1,m,46,1990,driver,1,1
40-54,none,none,1,m,25,1986,driver,0,3
40-54,airbag,belted,0,f,57,1989,driver,0,1
40-54,airbag,belted,1,f,29,2001,driver,1,0
25-39,none,belted,1,m,51,1986,driver,0,0
40-54,airbag,belted,1,f,25,1996,driver,1,5
40-54,airbag,belted,1,f,24,1996,pass,1,0
40-54,airbag,belted,0,f,55,1997,driver,0,1
40-54,airbag,belted,1,m,31,1999,driver,1,1
25-39,airbag,none,1,f,43,1998,driver,1,2
55+,airbag,belted,0,f,42,2000,driver,0,1
55+,airbag,belted,0,m,36,2000,pass,0,1
25-39,airbag,belted,1,f,75,1997,driver,1,1
25-39,none,none,0,m,19,1990,driver,0,2
40-54,airbag,belted,1,f,49,1999,driver,0,0
40-54,airbag,none,0,m,21,1997,driver,0,1
40-54,airbag,none,0,f,18,1997,pass,0,1
25-39,airbag,belted,0,m,20,1998,driver,0,2
25-39,none,none,1,f,35,1990,driver,0,2
25-39,none,none,1,m,36,1990,pass,0,2
40-54,airbag,belted,1,m,29,1997,driver,0,2
25-39,airbag,belted,0,m,68,1998,driver,0,2
25-39,airbag,belted,0,f,58,1998,pass,0,1
25-39,none,belted,1,m,23,1995,driver,0,0
25-39,airbag,none,1,f,35,1993,driver,1,0
40-54,airbag,none,1,m,23,2002,driver,1,3
40-54,airbag,none,0,m,30,1992,driver,1,0
40-54,none,none,0,m,32,1992,pass,0,2
40-54,airbag,belted,1,m,21,1993,driver,1,2
40-54,airbag,belted,1,m,57,1997,driver,1,1
25-39,none,none,0,m,45,1987,driver,0,0
40-54,none,none,0,m,19,1988,driver,0,2
40-54,none,none,0,m,19,1988,pass,0,0
40-54,airbag,belted,1,m,23,1999,driver,1,2
40-54,airbag,belted,1,m,17,1999,driver,1,2
40-54,none,none,0,m,72,1990,driver,0,3
40-54,airbag,belted,0,m,30,1995,driver,0,1
40-54,airbag,belted,0,f,27,1995,pass,0,1
40-54,airbag,belted,1,f,68,1996,driver,1,1
40-54,none,belted,0,m,17,1980,driver,0,0
40-54,none,belted,1,m,47,1987,driver,0,1
40-54,none,belted,0,m,82,1993,driver,0,5
40-54,none,belted,0,f,81,1993,pass,0,1
40-54,none,belted,1,f,22,1989,driver,0,0
40-54,airbag,none,1,f,36,1990,driver,0,1
40-54,none,none,1,f,40,1998,driver,0,0
40-54,none,none,1,m,38,1998,pass,0,2
40-54,airbag,belted,1,f,76,1994,driver,0,1
40-54,airbag,none,1,f,40,1994,pass,0,3
40-54,none,belted,1,f,41,1993,driver,0,0
40-54,none,belted,1,f,52,1987,driver,0,0
40-54,none,belted,1,m,28,1992,driver,0,0
40-54,airbag,belted,0,m,85,2000,driver,1,0
40-54,airbag,belted,0,f,84,2000,pass,1,3
40-54,none,belted,0,m,62,1984,driver,0,2
40-54,none,none,0,m,43,1984,pass,0,1
40-54,airbag,belted,1,f,29,1998,driver,0,1
40-54,airbag,none,1,f,46,1994,driver,1,0
40-54,none,none,1,m,49,1994,pass,0,0
40-54,airbag,belted,1,f,43,1997,driver,1,0
25-39,airbag,none,1,m,59,1999,driver,1,2
40-54,airbag,none,1,m,26,1995,driver,1,0
40-54,none,none,1,m,51,1990,driver,0,4
40-54,airbag,belted,1,f,31,1999,driver,0,0
40-54,airbag,none,1,m,31,1999,pass,0,0
55+,airbag,belted,1,f,53,1993,driver,1,0
40-54,airbag,belted,0,f,35,2000,driver,0,1
40-54,airbag,none,0,f,27,2001,driver,1,1
55+,airbag,belted,1,m,19,2000,driver,1,5
25-39,airbag,none,1,f,28,2001,driver,1,2
25-39,airbag,belted,1,m,26,2001,pass,1,2
40-54,airbag,belted,0,f,18,1995,driver,0,3
40-54,airbag,belted,1,f,28,2000,driver,1,0
25-39,none,none,1,f,43,1984,driver,0,3
25-39,airbag,belted,1,m,44,1999,driver,1,0
25-39,airbag,belted,0,f,17,2000,driver,1,3
25-39,airbag,none,1,m,21,2000,driver,1,3
40-54,airbag,none,1,f,28,1993,driver,1,3
40-54,none,belted,1,f,66,1993,pass,0,0
25-39,none,belted,1,f,76,1974,driver,0,3
40-54,airbag,none,1,f,40,1995,driver,1,3
40-54,none,belted,1,f,39,1992,driver,0,0
25-39,airbag,belted,0,f,20,1998,driver,0,3
40-54,airbag,belted,0,m,32,1996,driver,1,2
25-39,airbag,belted,1,m,40,1998,driver,1,3
40-54,airbag,belted,1,f,41,1996,driver,0,1
40-54,airbag,belted,1,m,32,1994,driver,1,1
25-39,none,none,0,m,18,1982,driver,0,3
25-39,none,belted,0,f,21,1982,pass,0,3
40-54,none,none,1,m,30,1990,driver,0,3
40-54,none,none,1,m,41,1990,pass,0,3
40-54,airbag,belted,1,m,17,1995,driver,1,0
40-54,airbag,belted,0,m,75,1995,driver,0,3
40-54,airbag,belted,0,f,49,1991,driver,0,1
25-39,airbag,belted,1,f,63,1990,driver,1,3
25-39,none,belted,1,f,73,1990,pass,0,0
40-54,none,belted,1,m,46,1989,driver,0,0
25-39,airbag,none,0,f,80,1996,driver,1,3
40-54,airbag,belted,1,f,41,1994,driver,0,2
40-54,airbag,belted,1,f,18,2001,driver,0,3
40-54,airbag,none,0,f,21,2000,driver,1,1
40-54,airbag,none,1,m,48,1996,driver,1,3
40-54,airbag,belted,1,m,21,1999,driver,1,3
40-54,none,belted,0,m,45,1986,driver,0,0
25-39,airbag,belted,1,m,34,2000,driver,1,3
40-54,airbag,belted,1,m,20,1994,driver,0,3
40-54,airbag,belted,1,m,20,1994,pass,0,0
40-54,none,belted,0,m,59,1990,driver,0,0
25-39,airbag,belted,1,f,54,2000,driver,1,3
25-39,airbag,belted,1,m,26,1991,driver,1,3
40-54,airbag,belted,1,m,39,1990,driver,1,3
25-39,none,none,1,m,27,1990,driver,0,2
40-54,airbag,belted,1,f,32,1998,driver,0,3
55+,none,belted,1,m,17,1988,driver,0,3
25-39,none,belted,1,f,24,1988,driver,0,3
40-54,airbag,belted,1,m,33,1996,driver,1,3
55+,airbag,belted,1,m,37,2001,driver,0,3
40-54,airbag,belted,0,f,27,1995,driver,0,3
40-54,airbag,belted,1,m,27,1996,driver,0,0
25-39,airbag,belted,1,m,55,2000,driver,1,3
40-54,airbag,belted,1,m,26,2000,driver,0,0
40-54,airbag,belted,1,m,39,1997,driver,1,2
40-54,none,belted,0,f,41,1989,driver,0,3
40-54,airbag,belted,1,f,36,2000,driver,1,3
25-39,airbag,belted,0,f,24,2000,driver,0,1
25-39,airbag,belted,0,m,25,2000,pass,0,3
25-39,airbag,belted,1,f,52,1999,driver,1,3
40-54,airbag,belted,0,m,31,2001,driver,0,2
40-54,airbag,belted,1,m,19,1999,driver,1,3
40-54,airbag,belted,1,m,48,2000,driver,0,3
40-54,none,belted,1,f,21,1989,driver,0,3
40-54,none,belted,1,f,25,1989,pass,0,2
40-54,none,belted,0,f,23,1989,driver,0,1
25-39,airbag,belted,1,m,92,1996,driver,1,3
40-54,airbag,belted,1,f,19,1997,driver,0,0
40-54,airbag,belted,0,m,30,1999,driver,0,1
40-54,airbag,belted,0,f,34,1999,pass,0,3
40-54,none,belted,1,m,19,1995,driver,0,1
40-54,airbag,belted,1,f,17,1999,driver,1,3
40-54,airbag,belted,1,f,18,1999,pass,1,3
40-54,airbag,belted,0,m,43,1993,driver,1,3
40-54,none,belted,0,f,44,1993,pass,0,3
40-54,airbag,belted,1,m,61,1995,driver,1,3
40-54,airbag,belted,0,f,30,1993,driver,1,3
55+,none,none,1,m,59,1986,driver,0,4
55+,airbag,belted,1,m,22,1999,driver,1,3
25-39,airbag,none,1,m,25,2001,driver,1,3
40-54,none,none,1,m,39,1985,driver,0,0
25-39,airbag,belted,0,m,21,1995,driver,0,0
55+,airbag,belted,0,f,27,1999,driver,0,0
55+,airbag,belted,0,m,37,1999,pass,0,0
25-39,none,belted,1,f,43,1993,driver,0,3
40-54,airbag,belted,1,m,21,2000,driver,1,0
40-54,airbag,belted,1,m,19,2000,pass,1,0
40-54,none,belted,1,f,43,1989,driver,0,1
40-54,airbag,belted,0,f,25,1999,driver,0,3
40-54,airbag,belted,0,m,31,1999,pass,0,0
40-54,none,belted,1,m,28,1990,driver,0,3
40-54,none,belted,1,m,33,1990,pass,0,3
25-39,airbag,belted,1,m,16,1995,driver,1,1
25-39,none,belted,1,f,43,1988,driver,0,3
25-39,airbag,none,0,m,16,1998,pass,0,3
40-54,airbag,belted,0,m,81,1993,driver,0,3
40-54,airbag,belted,0,f,81,1993,pass,0,3
25-39,airbag,belted,1,f,24,1998,driver,1,3
40-54,airbag,belted,0,m,56,1994,driver,0,2
55+,airbag,belted,0,m,25,1989,driver,0,0
40-54,none,belted,1,m,38,1994,driver,0,0
40-54,none,none,1,f,32,1994,pass,0,3
55+,none,belted,0,m,22,1991,driver,0,4
40-54,airbag,belted,0,m,59,2000,driver,0,1
25-39,airbag,none,1,m,30,1995,driver,1,3
25-39,airbag,belted,1,f,42,1998,driver,1,3
40-54,none,belted,1,m,18,1991,driver,0,3
40-54,airbag,belted,0,f,38,1998,driver,1,3
40-54,airbag,belted,1,m,20,1993,driver,1,0
55+,airbag,belted,0,f,51,1995,driver,0,0
55+,none,none,1,f,51,1985,driver,0,3
25-39,airbag,belted,0,f,52,2001,driver,1,0
25-39,airbag,belted,0,f,49,2001,pass,1,0
25-39,airbag,none,1,m,33,2001,driver,1,3
40-54,none,belted,0,f,50,1991,driver,0,0
40-54,airbag,belted,1,f,29,2000,driver,1,3
40-54,airbag,belted,0,f,71,1999,driver,0,3
25-39,none,belted,1,f,20,1994,driver,0,3
25-39,airbag,none,0,m,29,2000,driver,0,3
25-39,airbag,belted,1,f,37,1996,driver,1,2
40-54,none,none,1,m,47,1990,driver,0,3
40-54,none,none,1,f,40,1990,pass,0,4
40-54,airbag,belted,0,m,38,1995,driver,1,0
40-54,airbag,belted,1,m,25,1995,driver,1,0
55+,none,belted,1,m,55,1986,driver,0,4
40-54,airbag,belted,1,f,33,1999,driver,1,3
25-39,none,none,1,m,29,1988,driver,0,3
40-54,airbag,belted,1,f,55,1998,driver,1,3
40-54,airbag,belted,0,f,24,1996,driver,0,3
25-39,airbag,belted,1,m,25,1994,driver,0,3
40-54,none,none,1,m,36,1990,driver,0,4
40-54,none,none,1,m,33,1990,pass,0,4
40-54,none,belted,1,m,55,1986,driver,0,0
40-54,airbag,belted,0,m,52,1998,driver,0,3
40-54,airbag,none,0,m,19,2001,driver,1,3
40-54,airbag,none,1,m,27,1998,driver,1,3
25-39,airbag,belted,0,f,18,1999,driver,1,3
40-54,airbag,belted,1,f,35,2001,driver,1,3
40-54,airbag,belted,0,m,47,1998,driver,0,3
40-54,airbag,belted,0,f,39,1998,pass,0,3
40-54,airbag,belted,0,f,55,2000,driver,0,NA
40-54,airbag,belted,1,m,37,1999,driver,0,0
40-54,airbag,belted,1,m,49,1999,pass,0,0
40-54,none,belted,1,m,29,1991,driver,0,0
55+,airbag,belted,0,m,46,2000,driver,0,3
40-54,airbag,belted,0,f,46,2000,driver,1,2
40-54,none,belted,1,m,53,1989,driver,0,0
40-54,airbag,belted,0,m,23,2002,driver,0,1
40-54,airbag,none,0,m,19,2002,pass,0,4
55+,none,none,1,f,63,1986,driver,0,4
25-39,none,belted,1,m,40,1992,driver,0,0
40-54,airbag,belted,0,f,53,2001,driver,0,3
25-39,airbag,belted,1,m,32,2000,driver,1,3
25-39,airbag,none,1,f,22,2000,pass,1,1
25-39,airbag,belted,1,f,35,2000,driver,1,1
40-54,airbag,belted,1,m,19,1993,driver,1,3
40-54,airbag,belted,1,m,52,1996,driver,1,2
25-39,none,belted,1,m,29,1990,driver,0,0
25-39,none,belted,1,m,28,1990,pass,0,0
40-54,airbag,belted,1,f,45,1993,driver,1,1
40-54,airbag,none,0,m,21,2000,driver,1,3
40-54,airbag,none,0,f,51,1992,driver,1,3
25-39,none,belted,1,m,24,1994,driver,0,3
40-54,airbag,none,1,m,19,1996,driver,1,3
25-39,airbag,belted,1,m,40,1998,driver,1,2
25-39,airbag,none,1,m,57,1997,driver,1,3
25-39,airbag,belted,0,f,39,1998,driver,0,3
25-39,airbag,belted,0,m,16,1998,pass,0,1
40-54,airbag,belted,0,m,21,1999,driver,0,3
40-54,none,belted,1,m,61,1986,driver,0,0
40-54,airbag,belted,0,m,43,1995,driver,0,0
40-54,none,belted,1,f,27,1992,driver,0,4
40-54,airbag,belted,0,m,63,1997,driver,1,2
40-54,airbag,belted,0,f,56,1997,pass,1,2
40-54,airbag,belted,1,f,29,2000,driver,1,3
25-39,airbag,belted,0,f,22,1999,driver,0,3
55+,none,none,1,m,21,1984,driver,0,3
55+,none,belted,1,f,19,1984,pass,0,2
25-39,airbag,belted,0,m,55,1998,driver,1,3
25-39,airbag,none,1,m,49,1998,driver,1,3
40-54,airbag,belted,0,m,53,2000,driver,1,1
40-54,airbag,belted,1,f,19,1997,driver,1,1
40-54,airbag,belted,1,f,17,1997,pass,1,1
40-54,airbag,belted,0,m,43,2001,driver,0,0
40-54,airbag,belted,0,f,43,2001,pass,0,3
40-54,none,none,1,m,21,1989,driver,0,2
40-54,none,none,1,m,21,1989,pass,0,3
25-39,airbag,belted,1,m,23,1996,driver,1,2
25-39,airbag,belted,1,m,21,1996,pass,1,2
40-54,airbag,belted,1,m,24,1999,driver,1,0
40-54,airbag,belted,1,m,30,1995,driver,1,0
25-39,airbag,belted,0,f,35,1999,driver,1,1
40-54,none,none,0,m,22,1990,driver,0,3
40-54,none,belted,0,f,21,1990,pass,0,2
40-54,airbag,belted,1,f,51,2001,driver,0,3
40-54,airbag,belted,0,f,16,2000,driver,0,0
40-54,airbag,belted,0,f,16,1999,driver,0,2
40-54,airbag,belted,1,m,33,1998,driver,1,0
25-39,none,belted,1,m,30,1988,driver,0,2
40-54,airbag,none,1,m,34,1999,driver,1,3
40-54,airbag,belted,0,f,63,2000,driver,0,2
25-39,airbag,none,0,f,40,1999,driver,0,2
25-39,airbag,belted,0,m,16,1999,pass,0,0
40-54,none,belted,0,m,17,1990,driver,0,2
40-54,airbag,belted,0,f,29,2000,driver,0,1
40-54,airbag,belted,1,m,41,2001,driver,1,0
40-54,airbag,belted,0,f,24,2000,driver,0,0
40-54,airbag,belted,0,m,28,2000,pass,0,0
40-54,none,none,1,f,42,1990,driver,0,2
40-54,airbag,none,1,f,31,1999,driver,1,3
25-39,airbag,belted,0,f,32,1996,driver,0,0
40-54,airbag,belted,0,f,34,1999,driver,1,2
40-54,airbag,belted,1,f,41,1999,driver,1,0
25-39,airbag,belted,0,f,47,1998,driver,1,3
25-39,airbag,belted,1,m,23,2000,driver,1,1
25-39,airbag,belted,1,f,56,2000,pass,1,1
40-54,airbag,belted,0,f,35,2000,driver,0,3
25-39,airbag,belted,1,m,49,1996,driver,1,0
25-39,none,belted,1,m,45,1996,pass,0,0
40-54,none,none,1,m,46,1986,driver,0,3
40-54,airbag,belted,0,m,22,1997,driver,0,2
40-54,airbag,belted,0,m,20,1997,pass,0,1
25-39,airbag,belted,1,f,29,1999,driver,1,0
25-39,none,none,0,f,16,1991,driver,0,1
25-39,none,none,0,f,19,1991,pass,0,3
40-54,none,belted,1,m,54,1985,driver,0,1
40-54,none,belted,1,f,38,1985,pass,0,1
40-54,airbag,belted,0,f,38,1998,driver,0,1
25-39,none,none,1,m,37,1987,driver,0,3
25-39,airbag,belted,1,f,38,1999,driver,1,3
55+,airbag,belted,0,f,21,2000,driver,0,2
55+,none,belted,1,m,31,1990,driver,0,0
40-54,airbag,belted,1,f,20,2000,driver,0,1
40-54,airbag,belted,1,f,21,2000,pass,0,1
25-39,airbag,belted,1,f,41,2001,driver,1,0
40-54,airbag,belted,1,f,40,1994,driver,1,3
25-39,none,belted,1,m,27,1990,driver,0,5
25-39,none,belted,1,m,29,1990,pass,0,2
40-54,airbag,belted,0,m,36,1999,driver,0,0
40-54,airbag,belted,1,m,68,1995,driver,1,1
40-54,airbag,belted,1,f,67,1995,pass,1,1
40-54,airbag,belted,1,m,54,2001,driver,0,1
40-54,airbag,belted,1,f,43,2001,driver,1,1
25-39,airbag,belted,1,f,20,1999,driver,0,0
40-54,airbag,belted,0,f,40,1996,driver,0,2
40-54,airbag,belted,1,m,42,2000,driver,1,3
25-39,none,belted,1,m,53,1986,driver,0,1
25-39,none,belted,1,f,55,1986,pass,0,0
25-39,airbag,belted,1,m,30,2000,driver,1,0
40-54,airbag,belted,1,m,24,1999,driver,1,2
25-39,airbag,belted,0,m,35,2000,driver,0,1
40-54,airbag,belted,1,m,31,2000,driver,0,0
40-54,airbag,belted,1,f,29,2000,pass,0,1
40-54,airbag,none,1,m,29,1999,driver,0,0
55+,airbag,none,1,m,34,1999,driver,1,3
40-54,airbag,belted,0,f,58,1998,driver,0,0
55+,none,belted,1,m,34,1984,driver,0,4
25-39,airbag,none,1,f,16,1999,driver,1,1
40-54,none,belted,1,m,47,1988,driver,0,1
40-54,none,belted,1,f,33,1988,pass,0,2
40-54,airbag,belted,1,m,46,1996,driver,0,0
40-54,airbag,belted,0,f,90,1999,driver,0,0
40-54,airbag,belted,0,m,16,1996,driver,1,3
40-54,airbag,none,0,m,16,1996,pass,1,3
40-54,airbag,belted,1,f,25,1997,driver,1,2
40-54,airbag,belted,0,f,31,1999,driver,0,1
25-39,airbag,none,0,m,35,1992,driver,1,4
40-54,airbag,belted,1,f,38,2001,driver,1,1
25-39,none,none,1,m,21,1989,driver,0,4
40-54,none,belted,1,m,33,1981,driver,0,2
40-54,none,belted,1,f,16,1992,driver,0,0
40-54,none,belted,1,f,17,1992,pass,0,0
40-54,airbag,belted,1,f,20,1996,driver,1,2
40-54,airbag,belted,0,m,38,2000,driver,0,3
25-39,none,belted,0,f,26,1991,driver,0,3
40-54,airbag,belted,1,m,29,2001,driver,1,2
40-54,airbag,belted,0,m,47,1999,driver,0,0
40-54,airbag,belted,0,f,46,1999,pass,0,1
25-39,airbag,belted,1,m,19,1998,driver,1,0
40-54,airbag,belted,1,f,29,2000,driver,1,0
40-54,airbag,belted,0,f,25,1999,driver,0,0
40-54,airbag,belted,0,m,25,1999,pass,0,1
25-39,airbag,belted,1,f,31,1999,driver,1,0
25-39,airbag,belted,1,f,70,1999,pass,1,2
40-54,airbag,belted,1,f,44,1999,driver,0,1
40-54,airbag,belted,1,m,54,1995,driver,1,0
40-54,none,belted,0,m,24,1989,driver,0,0
55+,airbag,belted,0,m,19,2001,driver,0,4
55+,airbag,belted,0,m,19,2001,pass,0,4
25-39,none,belted,1,m,64,1995,driver,0,3
40-54,airbag,none,0,m,34,1998,driver,0,3
40-54,airbag,belted,1,f,32,1999,driver,1,2
40-54,airbag,belted,1,f,17,1990,driver,1,1
40-54,airbag,belted,1,f,53,2001,driver,1,1
40-54,airbag,belted,0,m,40,1994,driver,1,1
25-39,airbag,belted,1,f,35,1996,driver,1,0
25-39,airbag,belted,0,f,39,1996,driver,0,0
55+,airbag,belted,0,m,29,1996,driver,1,4
40-54,airbag,none,0,m,22,2001,driver,1,3
40-54,airbag,belted,0,f,17,1998,driver,0,0
40-54,airbag,belted,0,f,55,2000,driver,0,2
40-54,none,none,0,m,20,1992,driver,0,2
40-54,none,none,0,f,21,1992,pass,0,1
40-54,airbag,belted,1,m,29,2000,driver,1,0
40-54,none,belted,1,f,25,1984,driver,0,3
40-54,airbag,belted,1,f,51,1999,driver,1,1
40-54,airbag,belted,0,m,16,1995,driver,0,2
40-54,airbag,belted,1,f,28,1997,driver,1,1
25-39,airbag,none,1,m,58,1999,driver,1,3
40-54,airbag,belted,1,f,70,1994,driver,1,3
40-54,none,belted,0,f,29,1989,driver,0,3
25-39,airbag,none,1,m,21,2000,driver,1,2
25-39,none,belted,1,f,66,1985,driver,0,3
25-39,airbag,belted,1,m,29,1997,driver,1,0
25-39,airbag,belted,1,f,27,1997,pass,1,3
40-54,airbag,belted,1,m,27,2002,driver,0,1
40-54,airbag,belted,1,m,26,2000,driver,0,0
25-39,none,belted,1,m,31,1994,driver,0,0
25-39,airbag,belted,1,f,52,1994,driver,1,2
40-54,airbag,belted,1,f,22,1997,driver,1,0
40-54,airbag,belted,1,m,48,1999,driver,0,0
40-54,airbag,belted,1,f,46,1999,pass,0,2
40-54,airbag,belted,1,m,25,2000,driver,1,1
40-54,airbag,belted,0,m,29,2000,driver,1,1
40-54,airbag,belted,1,m,51,1999,driver,1,1
40-54,airbag,belted,1,f,41,1999,pass,1,2
55+,airbag,belted,1,f,18,1993,driver,1,3
40-54,airbag,belted,1,m,29,2001,driver,1,0
40-54,airbag,belted,0,f,29,1995,driver,0,1
40-54,airbag,belted,1,f,41,1997,driver,1,2
40-54,airbag,belted,1,m,44,1997,pass,1,2
40-54,none,none,1,m,24,1993,driver,0,3
40-54,airbag,belted,1,m,57,1998,driver,1,1
40-54,airbag,belted,1,f,52,1998,pass,1,0
40-54,airbag,belted,1,m,36,1995,driver,0,2
25-39,airbag,belted,0,f,43,2000,driver,0,0
25-39,airbag,belted,1,m,23,1993,driver,1,1
25-39,none,belted,1,m,18,1991,driver,0,2
40-54,airbag,belted,1,f,26,1999,driver,0,0
40-54,airbag,belted,1,m,42,1997,driver,0,0
25-39,airbag,belted,0,f,20,2000,driver,1,1
40-54,airbag,belted,1,f,36,1998,driver,1,0
25-39,none,belted,1,f,35,1989,driver,0,3
40-54,airbag,belted,1,m,80,2001,driver,0,0
40-54,airbag,belted,1,f,77,2001,pass,0,2
40-54,airbag,belted,0,f,32,1999,driver,0,0
40-54,airbag,belted,1,f,68,2000,driver,1,2
40-54,airbag,none,1,m,22,2001,driver,0,1
40-54,airbag,belted,1,m,19,2001,pass,0,0
40-54,airbag,belted,0,m,32,2000,driver,1,1
40-54,airbag,belted,0,m,19,1997,driver,0,4
25-39,airbag,belted,1,m,49,1994,driver,1,2
25-39,none,belted,0,m,35,1992,driver,0,3
25-39,none,belted,0,m,30,1992,pass,0,3
25-39,airbag,belted,1,m,36,1999,driver,1,3
25-39,airbag,belted,1,m,44,2000,driver,1,1
25-39,airbag,none,1,f,47,2000,pass,1,3
25-39,none,belted,0,m,80,1993,driver,0,4
40-54,airbag,belted,0,f,22,1996,driver,1,3
25-39,airbag,belted,0,f,27,1996,driver,0,3
40-54,airbag,belted,0,f,28,2001,driver,0,1
40-54,airbag,belted,0,f,49,1998,driver,1,0
40-54,airbag,belted,1,f,49,1999,driver,1,3
40-54,airbag,belted,1,m,31,1999,driver,0,1
40-54,airbag,belted,1,m,25,1999,pass,0,0
25-39,airbag,belted,0,f,19,1991,driver,0,2
25-39,airbag,belted,0,f,25,1991,pass,0,1
40-54,airbag,belted,1,m,27,2001,driver,1,1
25-39,none,belted,1,m,38,1996,driver,0,2
25-39,none,belted,0,f,17,1989,driver,0,0
25-39,airbag,none,1,m,48,1999,driver,1,2
25-39,airbag,belted,1,m,20,1994,driver,1,0
40-54,airbag,belted,0,m,23,1999,driver,1,1
25-39,none,belted,1,f,21,1991,driver,0,1
40-54,none,belted,1,f,43,1994,driver,0,4
55+,airbag,belted,1,f,45,2000,driver,1,4
40-54,airbag,belted,1,m,50,1995,driver,1,3
25-39,airbag,belted,0,f,16,1999,driver,0,1
25-39,airbag,belted,0,f,16,1999,pass,0,3
40-54,airbag,belted,1,f,48,1999,driver,1,1
40-54,airbag,belted,1,m,41,1999,pass,1,1
25-39,airbag,belted,0,m,18,2000,driver,1,3
25-39,airbag,belted,0,m,23,2000,pass,1,3
40-54,none,belted,0,m,21,1983,driver,0,1
40-54,none,belted,0,m,24,1983,pass,0,1
